skids,side,class,segment,type,group
1631578,l,N/A,2,N/A,N/A
1762650,l,N/A,N/A,N/A,N/A
1844570,l,N/A,2,N/A,N/A
1328477,l,i,1,N/A,N/A
1623389,l,N/A,3,N/A,N/A
1738077,l,N/A,1,N/A,N/A
1762658,l,N/A,N/A,N/A,N/A
1328483,l,i,1,N/A,7
1795428,l,N/A,head,N/A,N/A
1303909,l,i,head,21,N/A
1967458,l,N/A,3,N/A,N/A
1762666,l,N/A,N/A,N/A,N/A
1852781,l,N/A,0,N/A,N/A
1795439,l,N/A,head,N/A,N/A
1361264,l,s,pygidium,91,9
1762674,l,N/A,N/A,N/A,N/A
1844596,l,N/A,2,N/A,N/A
1516919,l,N/A,3,N/A,N/A
1795448,l,N/A,head,N/A,N/A
1394042,l,N/A,3,N/A,N/A
1934716,l,N/A,1,N/A,N/A
1377662,l,N/A,1,N/A,N/A
1918334,l,N/A,2,N/A,N/A
1951105,l,m,1,165,N/A
1795458,l,N/A,head,N/A,N/A
1934729,l,N/A,1,N/A,N/A
689547,l,i,2,N/A,3
1795469,l,N/A,head,N/A,N/A
1623440,l,N/A,3,N/A,N/A
1631633,l,N/A,2,N/A,N/A
1336723,l,s,head,24,N/A
1402261,l,N/A,2,N/A,N/A
1844629,l,N/A,2,N/A,N/A
1934741,l,N/A,1,N/A,N/A
2008469,l,s,2,89,N/A
2409877,l,N/A,N/A,N/A,N/A
1844635,l,N/A,2,N/A,N/A
181663,l,s,head,96,N/A
1746336,l,N/A,N/A,N/A,N/A
1705378,l,i,head,N/A,N/A
1934754,l,N/A,1,N/A,N/A
1361317,l,i,head,120,N/A
1418661,l,N/A,2,N/A,N/A
1156519,l,s,head,31,N/A
1574311,l,N/A,3,N/A,N/A
1361321,l,s,1,80,N/A
1746347,l,N/A,N/A,N/A,N/A
1844655,l,N/A,2,N/A,N/A
1934769,l,N/A,1,N/A,N/A
1361330,l,s,1,91,N/A
1574322,l,N/A,3,N/A,N/A
943540,l,N/A,0,N/A,N/A
1623477,l,N/A,3,N/A,N/A
2008501,l,N/A,N/A,N/A,N/A
1582519,l,N/A,1,N/A,N/A
1795513,l,N/A,N/A,N/A,N/A
2000315,l,i,2,N/A,5
1746366,l,N/A,N/A,N/A,N/A
1476035,l,N/A,2,N/A,N/A
1631685,l,N/A,2,N/A,N/A
738760,l,s,head,88,15
550345,l,s,head,29,N/A
1156554,l,s,head,138,8
1795532,l,N/A,N/A,N/A,N/A
2000332,l,m,2,N/A,N/A
1746385,l,N/A,N/A,N/A,N/A
296403,l,N/A,head,N/A,N/A
1844692,l,N/A,2,N/A,N/A
1852885,l,N/A,1,N/A,N/A
1238488,l,N/A,1,N/A,N/A
1598938,l,N/A,2,N/A,N/A
1549787,l,m,1,N/A,N/A
1517020,l,N/A,2,N/A,N/A
1623519,l,N/A,pygidium,N/A,N/A
738786,l,s,0,N/A,18
2319844,l,N/A,head,N/A,N/A
1918439,l,N/A,1,N/A,N/A
525800,l,i,3,79,7
1746412,l,N/A,N/A,N/A,N/A
394735,l,s,pygidium,N/A,9
1385968,l,i,pygidium,N/A,1
1852911,l,N/A,1,N/A,N/A
1525235,l,m,2,N/A,N/A
1844723,l,N/A,2,N/A,N/A
1426937,l,N/A,N/A,N/A,N/A
1852924,l,N/A,0,N/A,N/A
58877,l,s,head,1,N/A
1959421,l,i,2,N/A,1
1623553,l,N/A,pygidium,N/A,N/A
1377794,l,N/A,2,N/A,N/A
1361412,l,s,3,80,N/A
1918468,l,N/A,1,N/A,N/A
1476102,l,N/A,2,N/A,3
1820167,l,N/A,N/A,N/A,N/A
837128,l,s,head,31,N/A
1377800,l,N/A,2,N/A,N/A
1852935,l,N/A,0,N/A,N/A
50699,l,N/A,head,N/A,N/A
2008588,l,s,2,80,N/A
1820175,l,N/A,N/A,N/A,N/A
1852948,l,N/A,0,N/A,N/A
1844758,l,N/A,3,N/A,N/A
1918487,l,N/A,1,N/A,N/A
1820184,l,N/A,N/A,N/A,N/A
1623578,l,N/A,pygidium,N/A,N/A
1361435,l,i,head,N/A,N/A
1377819,l,N/A,2,N/A,N/A
1623583,l,N/A,3,N/A,N/A
1779232,l,N/A,0,N/A,N/A
1820193,l,N/A,N/A,N/A,N/A
1345058,l,s,head,N/A,N/A
1377827,l,N/A,2,N/A,N/A
1852964,l,N/A,0,N/A,N/A
1918504,l,N/A,1,N/A,N/A
1820201,l,N/A,N/A,N/A,N/A
1377836,l,N/A,2,N/A,N/A
1361460,l,s,1,80,N/A
1402422,l,N/A,head,N/A,N/A
452157,l,s,head,129,N/A
2319934,l,N/A,N/A,N/A,N/A
1402431,l,N/A,head,N/A,N/A
673344,l,s,head,141,N/A
2008640,l,s,2,71,N/A
34371,l,N/A,1,N/A,2
1779268,l,N/A,0,N/A,N/A
1369671,l,N/A,head,N/A,10
1361481,l,s,1,80,N/A
1623629,l,N/A,pygidium,N/A,N/A
1730128,l,N/A,2,N/A,N/A
1295953,l,i,2,N/A,3
1771090,l,N/A,head,N/A,N/A
1779284,l,s,0,N/A,16
1369685,l,s,head,N/A,10
1607253,l,N/A,1,N/A,N/A
1730133,l,N/A,2,N/A,N/A
58968,l,s,head,1,N/A
1607257,l,N/A,1,N/A,N/A
1418842,l,N/A,head,N/A,N/A
2008663,l,s,2,80,N/A
1607261,l,N/A,1,N/A,N/A
1705565,l,i,head,N/A,N/A
1369700,l,s,head,N/A,10
1377892,l,N/A,2,N/A,N/A
1451622,l,i,1,N/A,N/A
1402471,l,s,head,N/A,N/A
1607269,l,N/A,1,N/A,N/A
1394281,l,s,2,91,N/A
1312363,l,i,2,177,4
386671,l,i,head,58,13
1410675,l,N/A,3,N/A,N/A
1418872,l,s,head,N/A,N/A
1435256,l,m,3,N/A,N/A
1623674,l,N/A,pygidium,N/A,N/A
1656440,l,i,1,N/A,3
1345150,l,i,head,N/A,N/A
1730175,l,s,pygidium,N/A,9
1762944,l,N/A,N/A,N/A,N/A
2016896,l,m,head,N/A,N/A
1312390,l,i,3,N/A,7
1607302,l,s,1,N/A,N/A
1844870,l,N/A,2,N/A,N/A
1762953,l,N/A,N/A,N/A,17
1762963,l,N/A,N/A,N/A,17
1640084,l,N/A,N/A,N/A,N/A
1803923,l,N/A,1,N/A,N/A
1746583,l,N/A,N/A,N/A,N/A
1844890,l,N/A,2,N/A,N/A
1386139,l,i,3,N/A,4
1590940,l,N/A,1,N/A,N/A
2254493,l,N/A,1,N/A,N/A
1607329,l,N/A,1,N/A,N/A
1762977,l,N/A,N/A,N/A,N/A
1746598,l,N/A,N/A,N/A,N/A
1410728,l,i,1,N/A,7
812714,l,i,head,N/A,N/A
1263275,l,i,head,N/A,N/A
1459882,l,N/A,pygidium,N/A,N/A
1050287,l,i,3,N/A,N/A
1468079,l,i,2,N/A,N/A
1746607,l,N/A,N/A,N/A,N/A
1844915,l,N/A,2,N/A,N/A
1746615,l,N/A,N/A,N/A,N/A
83642,l,s,head,111,N/A
1435324,l,m,3,N/A,N/A
1779390,l,s,0,N/A,16
919231,l,s,head,100,N/A
1402559,l,s,head,163,N/A
1386177,l,s,pygidium,115,9
1418943,l,N/A,2,N/A,N/A
1730242,l,N/A,2,N/A,N/A
1427140,l,N/A,N/A,N/A,N/A
1746623,l,N/A,N/A,N/A,N/A
2016966,l,N/A,1,N/A,N/A
1656520,l,N/A,1,N/A,N/A
1746632,l,N/A,N/A,N/A,N/A
1730250,l,N/A,2,N/A,N/A
1656524,l,N/A,1,N/A,N/A
1304270,l,i,head,N/A,N/A
2016974,l,N/A,1,N/A,N/A
1730257,l,N/A,2,N/A,N/A
1369810,l,i,head,N/A,N/A
1746641,l,N/A,N/A,N/A,N/A
1943251,l,N/A,3,N/A,N/A
2320086,l,N/A,N/A,N/A,N/A
1730265,l,N/A,2,N/A,N/A
1746650,l,N/A,N/A,N/A,N/A
1394395,l,N/A,2,N/A,N/A
1648349,l,N/A,3,N/A,N/A
1746659,l,N/A,N/A,N/A,N/A
1279721,l,i,2,N/A,1
1779435,l,N/A,0,N/A,N/A
1345260,l,i,head,N/A,N/A
1746669,l,N/A,N/A,N/A,N/A
247535,l,s,head,134,N/A
1853167,l,N/A,N/A,N/A,N/A
1746679,l,N/A,N/A,N/A,N/A
1779447,l,N/A,0,N/A,N/A
1672954,l,N/A,head,N/A,N/A
1804029,l,N/A,1,N/A,N/A
1525503,l,N/A,2,N/A,N/A
2017023,l,N/A,1,N/A,N/A
1746690,l,N/A,N/A,N/A,N/A
493317,l,i,head,N/A,N/A
1050377,l,N/A,2,N/A,N/A
1779466,l,s,0,N/A,16
1795850,l,N/A,3,N/A,N/A
1591058,l,N/A,2,N/A,N/A
1533719,l,m,3,N/A,N/A
1820441,l,N/A,N/A,N/A,N/A
1435418,l,m,3,N/A,N/A
1779483,l,s,0,N/A,16
1820450,l,N/A,N/A,N/A,N/A
1410853,l,N/A,head,N/A,N/A
1623847,l,N/A,pygidium,N/A,N/A
1648424,l,N/A,3,N/A,N/A
1820459,l,N/A,N/A,N/A,N/A
1435436,l,N/A,3,N/A,N/A
1312558,l,N/A,1,N/A,N/A
1419056,l,s,head,137,N/A
1984306,l,N/A,1,N/A,N/A
1050419,l,N/A,1,N/A,N/A
1713977,l,N/A,head,N/A,N/A
1648444,l,N/A,3,N/A,N/A
2033469,l,N/A,3,N/A,N/A
1779518,l,m,1,N/A,N/A
1763135,l,N/A,2,N/A,N/A
1435458,l,N/A,3,N/A,N/A
2254658,l,N/A,2,N/A,N/A
1713991,l,i,head,N/A,N/A
1763145,l,N/A,2,N/A,N/A
1836877,l,N/A,1,N/A,N/A
1714003,l,N/A,head,N/A,N/A
1664852,l,N/A,2,N/A,N/A
1394518,l,N/A,2,N/A,N/A
1427287,l,i,3,N/A,N/A
1779543,l,s,0,N/A,16
1386336,l,i,3,N/A,7
1976162,l,N/A,head,N/A,N/A
1779557,l,s,0,N/A,16
1402729,l,s,head,N/A,N/A
1853289,l,N/A,1,N/A,N/A
1632110,l,N/A,pygidium,N/A,N/A
1402736,l,i,2,N/A,N/A
1984369,l,N/A,1,N/A,N/A
1410930,l,N/A,head,N/A,N/A
1927027,l,N/A,2,N/A,N/A
1779573,l,s,0,N/A,16
1804150,l,N/A,1,N/A,N/A
2017144,l,N/A,1,N/A,N/A
1714041,l,N/A,head,N/A,N/A
1632126,l,N/A,pygidium,N/A,N/A
1820547,l,N/A,N/A,N/A,N/A
1714053,l,N/A,head,N/A,N/A
1927049,l,N/A,2,N/A,N/A
411531,l,i,head,57,N/A
2000783,l,N/A,1,N/A,N/A
1419152,l,s,head,112,N/A
1460113,l,m,3,N/A,N/A
1714064,l,N/A,head,N/A,N/A
1820561,l,N/A,N/A,N/A,N/A
1632148,l,N/A,pygidium,N/A,N/A
804757,l,s,head,N/A,N/A
1337238,l,i,head,118,N/A
1968018,l,N/A,2,N/A,N/A
1746842,l,N/A,N/A,N/A,N/A
1345435,l,i,head,N/A,N/A
1820570,l,N/A,N/A,N/A,N/A
1714078,l,N/A,head,N/A,N/A
1361828,l,i,head,N/A,N/A
1525669,l,i,2,169,3
1312678,l,i,1,60,7
1632165,l,N/A,pygidium,N/A,N/A
1271721,l,i,head,N/A,N/A
1337258,l,i,head,N/A,12
1746857,l,N/A,N/A,N/A,N/A
1714092,l,N/A,head,N/A,N/A
1820586,l,N/A,0,N/A,N/A
206767,l,N/A,head,N/A,N/A
1746865,l,N/A,N/A,N/A,17
1673139,l,N/A,2,N/A,N/A
1271737,l,i,head,N/A,N/A
1771451,l,N/A,head,N/A,N/A
1583036,l,N/A,3,N/A,N/A
1714108,l,N/A,head,N/A,N/A
1361859,l,i,head,N/A,N/A
1746886,l,N/A,N/A,N/A,N/A
1583047,l,N/A,3,N/A,N/A
1329096,l,N/A,head,N/A,N/A
1714119,l,N/A,head,N/A,N/A
1755080,l,m,2,N/A,N/A
1632203,l,N/A,pygidium,N/A,N/A
1771468,l,N/A,head,N/A,N/A
1271757,l,i,head,N/A,N/A
1337294,l,i,head,122,N/A
1984461,l,N/A,1,N/A,N/A
1746896,l,N/A,N/A,N/A,N/A
1484753,l,N/A,3,N/A,N/A
2000850,l,i,2,154,3
1771477,l,N/A,head,N/A,N/A
1443798,l,N/A,3,N/A,N/A
1451991,l,N/A,0,N/A,N/A
1648599,l,N/A,2,N/A,N/A
1320921,l,i,head,N/A,13
1746905,l,N/A,N/A,N/A,N/A
1312731,l,s,1,71,N/A
1984474,l,N/A,1,N/A,N/A
1329117,l,N/A,head,N/A,N/A
1533917,l,N/A,1,N/A,N/A
1746912,l,N/A,N/A,N/A,N/A
1771489,l,N/A,head,N/A,N/A
370662,l,i,head,57,N/A
1918953,l,N/A,1,N/A,N/A
1320938,l,i,head,N/A,N/A
1148910,l,N/A,3,N/A,N/A
1984495,l,N/A,1,N/A,N/A
1427440,l,N/A,3,N/A,N/A
1820656,l,N/A,N/A,N/A,N/A
1443826,l,N/A,3,N/A,N/A
2000882,l,N/A,2,N/A,N/A
223220,l,i,head,N/A,N/A
1771508,l,N/A,head,N/A,N/A
1779706,l,N/A,3,N/A,N/A
1984507,l,N/A,1,N/A,N/A
1771517,l,N/A,head,N/A,N/A
1820672,l,N/A,N/A,N/A,N/A
1353730,l,N/A,1,N/A,N/A
1828867,l,N/A,head,N/A,N/A
1918978,l,N/A,1,N/A,N/A
1746949,l,N/A,N/A,N/A,N/A
1673222,l,N/A,N/A,N/A,N/A
1476617,l,N/A,2,N/A,N/A
1337354,l,i,head,N/A,N/A
1312779,l,N/A,head,N/A,N/A
1746957,l,N/A,N/A,N/A,N/A
1329166,l,i,2,N/A,7
2000911,l,N/A,3,N/A,N/A
1476624,l,N/A,2,N/A,N/A
1820689,l,N/A,N/A,N/A,N/A
1583124,l,N/A,3,N/A,N/A
1746964,l,N/A,N/A,N/A,N/A
1755157,l,i,1,N/A,N/A
436248,l,s,head,39,N/A
1771545,l,N/A,head,N/A,N/A
1919001,l,N/A,2,N/A,N/A
1746973,l,N/A,N/A,N/A,17
1984541,l,N/A,1,N/A,N/A
1361951,l,i,head,N/A,N/A
1820707,l,N/A,N/A,N/A,N/A
1771556,l,N/A,head,N/A,N/A
1484840,l,N/A,1,N/A,N/A
1746985,l,N/A,N/A,N/A,N/A
1386539,l,s,3,95,N/A
1779756,l,N/A,3,N/A,N/A
1648685,l,N/A,2,N/A,N/A
1402926,l,i,3,N/A,1
1820716,l,N/A,N/A,N/A,N/A
1386544,l,N/A,3,N/A,4
1746994,l,N/A,N/A,N/A,N/A
1304628,l,i,head,N/A,N/A
1329204,l,s,head,N/A,N/A
1476663,l,N/A,2,N/A,N/A
1828921,l,N/A,1,N/A,N/A
2000955,l,i,3,N/A,1
1747004,l,N/A,N/A,N/A,N/A
1386559,l,N/A,3,N/A,N/A
1394755,l,N/A,2,N/A,N/A
1747013,l,N/A,N/A,N/A,N/A
1443910,l,N/A,3,N/A,N/A
1632330,l,s,3,N/A,N/A
1747021,l,N/A,N/A,N/A,N/A
1304654,l,i,1,109,N/A
1484878,l,N/A,0,N/A,N/A
1984590,l,N/A,1,N/A,N/A
1321044,l,i,head,N/A,N/A
1747030,l,N/A,N/A,N/A,N/A
1624152,l,N/A,pygidium,N/A,N/A
1525851,l,N/A,3,N/A,N/A
1919068,l,N/A,1,N/A,N/A
1583199,l,N/A,2,N/A,N/A
1747041,l,N/A,N/A,N/A,N/A
1779809,l,N/A,3,N/A,N/A
1648739,l,N/A,N/A,N/A,N/A
2000995,l,N/A,2,N/A,N/A
1394792,l,s,2,80,N/A
1525866,l,N/A,3,N/A,N/A
1632363,l,N/A,3,N/A,N/A
1747050,l,N/A,N/A,N/A,N/A
1411181,l,N/A,3,N/A,N/A
2001006,l,m,2,N/A,N/A
1820783,l,N/A,0,N/A,N/A
1427570,l,i,3,N/A,2
813171,l,i,head,N/A,N/A
1828978,l,i,2,N/A,3
1591414,l,N/A,2,N/A,N/A
174199,l,s,head,92,N/A
1271928,l,s,head,N/A,N/A
1820791,l,N/A,0,N/A,N/A
1534074,l,i,1,N/A,N/A
1443963,l,N/A,3,N/A,N/A
1525883,l,s,3,N/A,N/A
1632379,l,N/A,3,N/A,N/A
1394815,l,N/A,1,N/A,N/A
1820801,l,N/A,N/A,N/A,N/A
1419394,l,N/A,3,N/A,N/A
1591428,l,N/A,2,N/A,N/A
1280134,l,s,2,143,N/A
1632390,l,N/A,3,N/A,N/A
1443976,l,N/A,3,N/A,N/A
2254985,l,N/A,head,N/A,N/A
1525906,l,N/A,3,N/A,N/A
1591444,l,s,2,N/A,N/A
1345693,l,N/A,head,N/A,N/A
1525919,l,N/A,3,N/A,N/A
1476768,l,N/A,2,N/A,N/A
1312929,l,i,head,N/A,N/A
1337505,l,i,head,N/A,N/A
1386659,l,i,3,N/A,1
1345703,l,i,head,160,N/A
1484968,l,N/A,2,N/A,N/A
1591471,l,s,2,N/A,N/A
1747121,l,N/A,N/A,N/A,N/A
2255030,l,N/A,head,N/A,N/A
1411256,l,i,2,N/A,N/A
1484986,l,N/A,2,N/A,N/A
1394876,l,i,3,N/A,N/A
485566,l,s,head,113,N/A
1468607,l,s,head,N/A,N/A
1919169,l,N/A,2,N/A,N/A
1444039,l,N/A,2,N/A,N/A
1525959,l,N/A,3,N/A,N/A
1534153,l,N/A,2,N/A,N/A
1632461,l,N/A,3,N/A,N/A
1591502,l,s,2,N/A,N/A
1673425,l,N/A,2,N/A,N/A
67795,l,i,head,171,N/A
1681622,l,N/A,0,N/A,N/A
1394905,l,m,2,62,N/A
1779930,l,N/A,head,N/A,N/A
1583324,l,N/A,0,N/A,N/A
1378528,l,N/A,2,N/A,N/A
1730785,l,s,2,91,N/A
1591525,l,N/A,2,N/A,N/A
1444070,l,N/A,2,N/A,N/A
1542374,l,i,head,N/A,N/A
1779943,l,N/A,head,N/A,N/A
1919213,l,N/A,1,N/A,N/A
1591534,l,N/A,2,N/A,N/A
1591541,l,s,2,N/A,N/A
518390,l,N/A,1,N/A,N/A
1329398,l,s,head,N/A,15
1485047,l,N/A,2,N/A,N/A
944377,l,N/A,0,N/A,N/A
1378555,l,N/A,2,N/A,N/A
1919227,l,N/A,1,N/A,N/A
1984765,l,N/A,1,N/A,N/A
936192,l,N/A,3,N/A,N/A
2330446,l,N/A,head,N/A,N/A
1493250,l,N/A,N/A,N/A,N/A
1534213,l,N/A,3,N/A,N/A
1526023,l,s,3,95,N/A
1648904,l,N/A,2,N/A,N/A
1394953,l,N/A,1,N/A,N/A
1476874,l,N/A,head,N/A,N/A
1632525,l,N/A,3,N/A,N/A
1804561,l,s,0,N/A,16
1394963,l,m,2,106,N/A
1345812,l,N/A,head,N/A,N/A
1526036,l,N/A,3,N/A,N/A
1599765,l,i,1,N/A,N/A
1476887,l,N/A,head,N/A,N/A
1632536,l,N/A,2,N/A,N/A
108826,l,m,head,85,N/A
1476893,l,N/A,head,N/A,N/A
1820957,l,N/A,N/A,N/A,N/A
1239327,l,m,3,65,N/A
1648927,l,N/A,2,N/A,N/A
1804575,l,s,0,N/A,16
1632546,l,N/A,3,N/A,N/A
1296676,l,m,1,N/A,N/A
1648933,l,N/A,head,N/A,N/A
10536,l,s,head,1,N/A
1403176,l,N/A,N/A,N/A,N/A
1820968,l,N/A,N/A,N/A,N/A
1632556,l,N/A,3,N/A,N/A
1403181,l,N/A,N/A,N/A,N/A
1976621,l,N/A,0,N/A,N/A
1476911,l,i,head,N/A,N/A
1804591,l,N/A,0,N/A,16
837942,l,s,head,13,N/A
1591608,l,N/A,2,N/A,N/A
1984826,l,N/A,1,N/A,N/A
1845563,l,i,2,109,N/A
1648958,l,N/A,2,N/A,N/A
1919294,l,N/A,1,N/A,N/A
1403202,l,N/A,N/A,N/A,N/A
1419586,l,N/A,head,N/A,N/A
1485123,l,N/A,2,N/A,N/A
1804611,l,N/A,0,N/A,16
1345862,l,s,N/A,167,N/A
1345866,l,i,1,N/A,1
1648970,l,N/A,3,N/A,N/A
1403213,l,N/A,N/A,N/A,N/A
1567054,l,N/A,2,N/A,N/A
1648981,l,s,3,N/A,N/A
1730901,l,s,head,100,15
1804630,l,N/A,0,N/A,16
1157465,l,i,head,N/A,N/A
1345883,l,N/A,3,N/A,N/A
1362268,l,i,head,N/A,N/A
1526110,l,i,3,N/A,1
2099552,l,N/A,head,N/A,N/A
1648993,l,s,3,N/A,N/A
1485154,l,N/A,0,N/A,N/A
1345891,l,N/A,3,N/A,N/A
1982026,l,N/A,1,N/A,N/A
1313126,l,i,pygidium,146,3
1968487,l,N/A,0,N/A,N/A
1583464,l,N/A,1,N/A,N/A
1370473,l,i,head,N/A,N/A
1591657,l,N/A,2,N/A,N/A
1345899,l,N/A,3,N/A,N/A
1747307,l,N/A,N/A,N/A,N/A
1747311,l,N/A,N/A,N/A,N/A
1534321,l,i,2,N/A,N/A
1591667,l,N/A,3,N/A,N/A
1804660,l,N/A,0,N/A,16
1526134,l,N/A,3,N/A,N/A
1419639,l,i,1,N/A,2
1321336,l,N/A,1,N/A,N/A
1747320,l,N/A,N/A,N/A,N/A
1812855,l,N/A,3,N/A,N/A
2255224,l,N/A,head,N/A,N/A
1362300,l,i,3,N/A,3
1526144,l,N/A,3,N/A,N/A
1649025,l,N/A,3,N/A,N/A
1108355,l,s,head,14,N/A
1583499,l,N/A,0,N/A,N/A
1591694,l,N/A,2,N/A,N/A
1649039,l,N/A,head,N/A,N/A
1558930,l,N/A,N/A,N/A,N/A
1526165,l,N/A,head,N/A,N/A
1649045,l,N/A,2,N/A,N/A
1378711,l,N/A,2,N/A,N/A
1747351,l,N/A,N/A,N/A,N/A
1845656,l,i,2,N/A,N/A
2255257,l,N/A,head,N/A,N/A
1739164,l,N/A,2,N/A,1
1984926,l,s,0,N/A,16
1952161,l,s,2,N/A,N/A
1313186,l,i,2,N/A,3
1485220,l,N/A,1,N/A,N/A
1649060,l,N/A,head,N/A,N/A
1657254,l,N/A,N/A,N/A,N/A
1673642,l,N/A,2,N/A,N/A
1411499,l,N/A,3,N/A,N/A
1591725,l,N/A,2,N/A,N/A
1313200,l,N/A,1,N/A,N/A
1649073,l,N/A,2,N/A,N/A
1493426,l,i,1,N/A,6
1542589,l,N/A,2,N/A,N/A
1739198,l,i,1,158,4
1452479,l,s,head,N/A,N/A
1378757,l,s,head,N/A,10
1649094,l,N/A,2,N/A,N/A
518599,l,N/A,1,N/A,N/A
1722823,l,N/A,2,N/A,N/A
92619,l,i,head,124,12
1436108,l,m,2,165,N/A
1591759,l,N/A,2,N/A,N/A
1378768,l,N/A,head,N/A,N/A
174545,l,N/A,head,N/A,N/A
1329618,l,N/A,N/A,N/A,N/A
1386964,l,N/A,3,N/A,N/A
1018325,l,i,1,N/A,4
1378781,l,i,head,N/A,N/A
1354209,l,i,2,N/A,1
207330,l,N/A,head,N/A,N/A
2001380,l,i,2,N/A,1
1591781,l,N/A,2,N/A,N/A
1649126,l,N/A,2,N/A,N/A
1378791,l,i,1,N/A,5
657898,l,i,3,N/A,N/A
1649133,l,N/A,3,N/A,N/A
1591797,l,N/A,3,N/A,N/A
1649141,l,N/A,head,N/A,N/A
1624567,l,i,2,108,N/A
584184,l,i,head,N/A,N/A
1591802,l,N/A,2,N/A,N/A
1214973,l,s,head,13,N/A
1649152,l,N/A,3,N/A,N/A
1387011,l,N/A,3,N/A,N/A
1427971,l,N/A,N/A,N/A,N/A
1632771,l,N/A,pygidium,N/A,N/A
1075718,l,s,head,27,N/A
1460743,l,N/A,3,N/A,N/A
1952261,l,i,2,N/A,5
1747468,l,N/A,N/A,N/A,N/A
1427985,l,N/A,3,N/A,N/A
1354260,l,i,head,N/A,N/A
1829398,l,i,2,N/A,5
1747479,l,N/A,N/A,N/A,N/A
1591832,l,N/A,2,N/A,N/A
1526297,l,N/A,head,N/A,N/A
1837595,l,N/A,2,N/A,N/A
1583644,l,N/A,0,N/A,N/A
1747489,l,N/A,N/A,N/A,N/A
1649186,l,N/A,3,N/A,N/A
1321507,l,s,head,N/A,15
1821217,l,N/A,3,N/A,N/A
1591846,l,N/A,2,N/A,N/A
1616424,l,i,3,N/A,N/A
1968682,l,i,2,N/A,N/A
1411627,l,s,head,29,N/A
2034219,l,N/A,2,N/A,N/A
1747506,l,N/A,N/A,N/A,N/A
2034227,l,N/A,2,N/A,N/A
1419829,l,s,head,29,N/A
1632822,l,N/A,pygidium,N/A,N/A
1157687,l,i,head,N/A,N/A
1649209,l,N/A,3,N/A,N/A
1321532,l,i,head,N/A,12
1747516,l,N/A,N/A,N/A,N/A
1559104,l,N/A,1,N/A,N/A
2034243,l,N/A,2,N/A,N/A
1591876,l,N/A,2,N/A,N/A
1747526,l,N/A,N/A,N/A,N/A
1460810,l,N/A,2,N/A,N/A
1649230,l,N/A,3,N/A,N/A
1321553,l,N/A,head,N/A,N/A
1747537,l,N/A,N/A,N/A,N/A
1919571,l,N/A,1,N/A,N/A
1346138,l,i,head,N/A,N/A
1747549,l,N/A,N/A,N/A,N/A
1411678,l,N/A,head,N/A,N/A
387680,l,i,head,N/A,N/A
1387104,l,i,pygidium,147,N/A
1608290,l,i,1,N/A,7
1501795,l,N/A,1,N/A,N/A
1591908,l,N/A,2,N/A,N/A
1411685,l,N/A,head,N/A,N/A
1616482,l,i,2,N/A,N/A
1649254,l,N/A,3,N/A,N/A
1337960,l,N/A,head,N/A,N/A
1747558,l,N/A,N/A,N/A,N/A
1591915,l,N/A,3,N/A,N/A
518764,l,N/A,2,N/A,N/A
1411694,l,s,head,N/A,11
1501807,l,N/A,1,N/A,N/A
1337968,l,s,head,N/A,N/A
1649265,l,N/A,2,N/A,N/A
1747568,l,N/A,N/A,N/A,N/A
780915,l,i,head,N/A,12
2017906,l,N/A,2,N/A,N/A
1403509,l,N/A,2,N/A,N/A
1747576,l,N/A,N/A,N/A,N/A
1583738,l,N/A,0,N/A,N/A
1632892,l,N/A,pygidium,N/A,N/A
1813117,l,N/A,3,N/A,N/A
2255488,l,N/A,0,N/A,16
1346179,l,i,head,N/A,N/A
1591941,l,N/A,2,N/A,N/A
1804933,l,N/A,0,N/A,16
1747592,l,N/A,N/A,N/A,17
117385,l,i,head,53,12
1632907,l,N/A,pygidium,N/A,N/A
1362573,l,N/A,2,N/A,N/A
1411727,l,N/A,head,N/A,N/A
1649297,l,N/A,3,N/A,N/A
1460882,l,N/A,3,N/A,N/A
2067089,l,N/A,1,N/A,N/A
486036,l,s,head,29,N/A
1632917,l,N/A,3,N/A,N/A
1354390,l,i,head,21,N/A
1157784,l,N/A,head,N/A,N/A
1444504,l,N/A,3,N/A,N/A
60061,l,m,head,9,N/A
273055,l,N/A,head,N/A,N/A
1632928,l,N/A,pygidium,N/A,N/A
1338017,l,N/A,1,N/A,N/A
1108642,l,s,head,13,N/A
1436321,l,N/A,2,N/A,N/A
2255524,l,N/A,head,N/A,N/A
1354406,l,i,head,120,N/A
1092264,l,s,head,103,N/A
1460905,l,m,3,N/A,N/A
1649321,l,N/A,3,N/A,N/A
649899,l,i,head,N/A,N/A
1952428,l,N/A,1,N/A,N/A
1632941,l,N/A,3,N/A,N/A
1460910,l,N/A,2,N/A,N/A
1591985,l,N/A,2,N/A,N/A
1125044,l,s,head,13,N/A
1346227,l,i,head,N/A,N/A
1583795,l,N/A,0,N/A,N/A
1649332,l,N/A,2,N/A,N/A
1649336,l,N/A,pygidium,N/A,N/A
1952439,l,N/A,1,N/A,N/A
1632956,l,N/A,3,N/A,N/A
1731263,l,s,3,N/A,N/A
1649349,l,N/A,3,N/A,N/A
1592006,l,N/A,2,N/A,N/A
764615,l,i,2,N/A,1
1632969,l,N/A,3,N/A,N/A
813772,l,i,head,N/A,N/A
1952460,l,N/A,1,N/A,N/A
1854162,l,N/A,1,N/A,N/A
1272534,l,i,head,N/A,N/A
